epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.7765,1.936637,25.8778,1.673061,31.1800
2,5.7266,1.551385,38.0172,1.338550,45.5200
3,5.4725,1.248182,52.0979,1.023787,61.7600
4,5.5948,0.886874,68.5934,0.683172,76.9000
5,5.5947,0.606867,79.9479,0.437871,87.0600
6,5.5636,0.470532,85.2273,0.340043,89.7200
7,5.6337,0.390596,87.9025,0.290826,91.4600
8,5.5442,0.331651,89.7873,0.238253,92.9000
9,5.7572,0.287818,91.0220,0.221444,93.4200
10,5.4159,0.253537,92.0746,0.196352,94.4600
11,5.6339,0.238311,92.6464,0.177658,94.7800
12,5.5365,0.217910,93.2619,0.162296,95.1800
13,5.4452,0.203939,93.6535,0.154931,95.4000
14,5.8089,0.193839,93.9266,0.145087,95.5000
15,5.3478,0.181094,94.3655,0.138031,95.8800
16,5.6071,0.174308,94.5786,0.137203,95.8800
17,5.5802,0.166150,94.8572,0.135418,95.7800
18,5.6261,0.160397,95.0211,0.122503,96.2800
19,5.6282,0.155308,95.1868,0.121365,96.3000
20,5.6161,0.149984,95.3562,0.113312,96.6600
21,5.9178,0.147305,95.3362,0.105369,96.9400
22,5.4221,0.139871,95.6512,0.110285,96.7800
23,5.6871,0.136750,95.6767,0.100278,97.1400
24,5.5730,0.132158,95.9098,0.113007,96.6000
25,5.7738,0.128194,95.9499,0.100032,97.0400
26,5.7133,0.127487,95.9991,0.093803,97.1000
27,5.5960,0.120194,96.1903,0.094004,97.3200
28,5.7127,0.118699,96.3523,0.091216,97.3800
29,5.3226,0.113836,96.3724,0.090829,97.2400
30,5.6954,0.114092,96.3341,0.091211,97.3000
31,5.5720,0.110382,96.4580,0.093975,97.3000
32,5.6378,0.108268,96.4762,0.088255,97.2800
33,5.5722,0.103829,96.6947,0.085454,97.3400
34,5.5624,0.103248,96.7257,0.081021,97.6400
35,5.6140,0.101734,96.7949,0.080471,97.6200
36,5.5412,0.099286,96.8349,0.082164,97.5600
37,5.7100,0.095405,96.9952,0.078703,97.6800
38,5.6103,0.097072,96.9242,0.081425,97.4800
39,5.7268,0.093436,96.9861,0.077265,97.8400
40,5.5318,0.091980,97.0098,0.078320,97.5400
41,5.6083,0.089554,97.1391,0.070773,97.8400
42,5.6132,0.089671,97.0334,0.074443,98.0000
43,5.5582,0.086813,97.1992,0.068941,97.8400
44,5.7615,0.084078,97.3230,0.070779,97.9200
45,5.5486,0.084603,97.2283,0.065922,98.0400
46,5.8800,0.083211,97.2738,0.066280,97.9600
47,5.5789,0.081642,97.2319,0.069632,97.8600
48,5.4492,0.078447,97.4960,0.068598,97.8600
49,5.4930,0.078989,97.4268,0.066040,98.0400
50,5.5301,0.079726,97.5015,0.066606,98.0800
