epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,27.6112,2.121816,19.3198,2.029822,23.2200
2,27.3052,1.989973,25.0223,1.980635,26.6800
3,27.2670,1.924089,28.1250,1.877734,30.3600
4,27.2735,1.838021,31.2277,1.830778,33.5400
5,27.2844,1.786506,32.5921,1.779171,35.0400
6,27.2566,1.745059,34.1279,1.729408,36.5400
7,27.2481,1.711644,35.4478,1.680926,38.5600
8,27.2649,1.678336,36.9035,1.689060,38.3400
9,27.2435,1.655705,37.4176,1.617334,39.9000
10,27.2750,1.640018,38.4170,1.647948,39.6600
11,27.2486,1.617792,39.2361,1.572881,41.8200
12,27.2432,1.608064,39.5989,1.595206,41.4000
13,27.2417,1.591814,40.0819,1.548654,42.2400
14,27.2727,1.574167,40.8632,1.560367,43.1800
15,27.2345,1.564138,41.4129,1.535145,43.5400
16,27.2740,1.550254,41.6333,1.511272,44.8200
17,27.2442,1.538078,42.3589,1.485034,45.5400
18,27.2938,1.520635,43.1735,1.462036,46.2200
19,27.2968,1.508386,43.6988,1.460266,46.7200
20,27.3140,1.490323,44.6158,1.433824,47.7400
21,27.2840,1.479277,45.0855,1.418296,47.9200
22,27.2631,1.463335,45.6775,1.413088,48.4800
23,27.2564,1.448709,46.2985,1.407584,49.5000
24,27.2772,1.434466,46.9685,1.387992,49.4400
25,27.2796,1.424435,47.4871,1.393118,50.3400
26,27.2458,1.415788,47.6763,1.343046,51.4800
27,27.2561,1.404233,48.3640,1.349089,51.1200
28,27.2316,1.388608,48.7269,1.368655,50.9000
29,27.2680,1.377335,49.1052,1.331092,51.4800
30,27.2635,1.375620,49.2833,1.331110,52.1400
31,27.2761,1.362984,50.0979,1.329139,52.2600
32,27.2997,1.354018,50.2782,1.312177,53.2600
33,27.2706,1.340463,50.6433,1.301795,53.4400
34,27.2617,1.333756,51.1752,1.297109,53.0000
35,27.2869,1.329574,51.7250,1.268220,54.0200
36,27.2655,1.320441,51.6827,1.289699,54.2200
37,27.2809,1.313471,51.7695,1.287242,53.9600
38,27.2798,1.307790,51.9765,1.269813,54.4200
39,27.2664,1.304208,52.4773,1.268170,54.3000
40,27.3152,1.297530,52.4528,1.237215,54.8400
