epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.4635,2.115842,19.4044,2.049032,22.6000
2,5.2058,1.992765,24.3590,1.939466,27.3000
3,5.1942,1.893824,27.8379,1.849760,30.9600
4,5.2777,1.828772,30.4843,1.791502,32.2800
5,5.1616,1.781600,32.3985,1.763137,34.8400
6,5.2922,1.739036,33.9721,1.705289,36.2800
7,5.2792,1.691583,35.9486,1.621255,38.2600
8,5.2645,1.657422,37.2040,1.588461,40.9600
9,5.2840,1.627196,38.5417,1.558190,42.0000
10,5.1319,1.602156,39.4298,1.530184,43.5800
11,5.3275,1.580607,40.4536,1.501239,44.5200
12,5.2310,1.559821,41.3417,1.476840,45.1800
13,5.2127,1.542384,41.9249,1.465793,45.7600
14,5.3122,1.524489,42.8352,1.470887,46.0000
15,5.1943,1.502452,44.2041,1.432318,47.2000
16,5.2826,1.491963,44.3888,1.433336,47.5800
17,5.1292,1.469487,45.4505,1.425938,47.0800
18,5.1606,1.459954,46.2073,1.401345,49.1000
19,5.2974,1.448691,46.5634,1.431443,47.8200
20,5.2282,1.434092,47.0219,1.383645,49.7600
21,5.2394,1.422128,47.7920,1.377997,50.0800
22,5.1425,1.418848,47.8276,1.358614,50.7600
23,5.2202,1.406963,48.1704,1.360708,50.5000
24,5.2076,1.395041,48.8893,1.358989,51.2800
25,5.1579,1.387173,49.1742,1.360007,50.6600
26,5.1950,1.381951,49.3167,1.342075,51.2200
27,5.2165,1.366325,49.9176,1.306070,52.9000
28,5.2038,1.353841,50.2760,1.322086,52.2000
29,5.1806,1.352440,50.5965,1.318644,52.5800
30,5.2537,1.339030,51.1285,1.307722,53.1000
31,5.2345,1.337034,51.3488,1.285008,53.3400
32,5.2703,1.323162,51.7472,1.311087,52.6000
33,5.2968,1.321338,51.8830,1.260229,54.4200
34,5.1928,1.311708,52.1323,1.271915,54.4200
35,5.0725,1.306462,52.2614,1.273849,54.9000
36,5.2515,1.301071,52.7288,1.252437,54.7800
37,5.0544,1.293162,52.9314,1.251939,54.9200
38,5.3677,1.286840,52.9603,1.246725,55.3800
39,5.1362,1.278267,53.5746,1.256241,54.8000
40,5.1898,1.278006,53.5056,1.227186,55.9400
41,5.2126,1.273734,53.9307,1.218433,56.2600
42,5.1064,1.263887,54.0487,1.210588,56.4200
43,5.3696,1.256259,54.4716,1.222245,55.6200
44,5.1606,1.247981,54.7253,1.208087,56.3200
45,5.1571,1.247717,54.7431,1.224307,55.4800
46,5.2527,1.234107,55.1371,1.215657,56.5000
47,5.1574,1.239221,55.0503,1.204784,57.3800
48,5.3931,1.229335,55.3463,1.172282,57.7400
49,5.1695,1.221270,55.7114,1.160129,58.3800
50,5.3233,1.220662,55.7692,1.161695,58.5000
51,5.1898,1.215286,55.7848,1.151786,58.9400
52,5.1406,1.210113,56.1610,1.140801,59.2800
53,5.3420,1.202768,56.4459,1.133891,59.0800
54,5.1731,1.198349,56.3791,1.154201,59.1000
55,5.3726,1.193432,56.6128,1.132490,59.8200
56,5.1937,1.190271,56.7842,1.136563,59.0200
57,5.2468,1.188846,57.0780,1.139845,59.1400
58,5.4088,1.180125,57.3941,1.120671,60.2400
59,5.2761,1.177708,57.2004,1.123765,60.0800
60,5.3634,1.177222,57.5721,1.127135,59.5800
61,5.2480,1.166436,57.9060,1.132531,59.4200
62,5.2544,1.162656,57.9238,1.101473,60.5800
63,5.1717,1.163263,57.6723,1.113826,60.3600
64,5.2216,1.157097,57.8926,1.099496,60.1200
65,5.2823,1.158194,57.9883,1.087821,60.7800
66,5.2181,1.148636,58.5248,1.095344,60.6000
67,5.2252,1.148556,58.6004,1.092704,61.3600
68,5.2340,1.144724,58.6605,1.087755,60.9200
69,5.1870,1.144897,58.5915,1.075156,61.3400
70,5.2780,1.138176,58.7607,1.098918,60.5600
71,5.2167,1.137072,58.9944,1.074483,61.0000
72,5.2741,1.136049,58.7518,1.084359,60.6200
73,5.2685,1.125746,59.1124,1.072069,61.5200
74,5.1772,1.119489,59.5820,1.082853,60.9000
75,5.2653,1.122442,59.4774,1.070091,61.4800
76,5.0834,1.122341,59.2548,1.057905,62.0400
77,5.2698,1.113917,59.9225,1.073222,61.6000
78,5.3896,1.117795,59.5775,1.052807,62.5400
79,5.2131,1.108228,60.1073,1.061819,62.1600
80,5.2825,1.106886,60.2720,1.034939,62.8200
