epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.9739,1.935913,26.0635,1.660123,33.0800
2,5.6634,1.554841,37.4344,1.378226,43.4200
3,5.7968,1.306407,49.1969,0.971658,65.3200
4,5.3950,0.810275,72.4796,0.544456,82.1200
5,5.6105,0.534781,82.8944,0.389564,88.1200
6,5.6095,0.414755,87.0265,0.297222,91.1000
7,5.5093,0.344206,89.3211,0.236805,92.9000
8,5.6408,0.300292,90.6050,0.224127,93.1400
9,5.5387,0.267880,91.7049,0.189789,94.4000
10,5.6742,0.242321,92.4497,0.186294,94.5400
11,5.5818,0.218004,93.2583,0.159689,95.4200
12,5.6833,0.203737,93.6262,0.143617,95.7200
13,5.6115,0.189390,94.0814,0.135501,96.0600
14,5.5310,0.181154,94.3437,0.132440,96.2600
15,5.6061,0.170331,94.7170,0.111703,96.5000
16,5.6209,0.162524,94.8700,0.117630,96.4800
17,5.7175,0.154237,95.2524,0.108520,96.8600
18,5.4598,0.146676,95.4054,0.103511,96.9600
19,5.6049,0.141493,95.6348,0.099224,97.1800
20,5.5659,0.138146,95.7022,0.099748,97.1200
21,5.4918,0.131356,95.8388,0.094944,97.2000
22,5.7373,0.124699,96.0337,0.096076,97.2800
23,5.4484,0.123991,96.0519,0.090276,97.3400
24,5.6350,0.122651,96.1921,0.087204,97.4200
25,5.4178,0.114990,96.4288,0.089936,97.2200
26,5.6492,0.112728,96.5326,0.080837,97.5400
27,5.5396,0.110004,96.5854,0.082652,97.3200
28,5.3854,0.104659,96.6947,0.089225,97.4800
29,5.8784,0.105593,96.6128,0.076685,97.7000
30,5.5321,0.100696,96.8513,0.079554,97.7000
31,5.6307,0.100101,96.8349,0.080826,97.5400
32,5.5140,0.095513,96.9843,0.074655,97.7800
33,5.5614,0.094650,97.0553,0.073995,97.8800
34,5.6525,0.091603,97.1627,0.079269,97.7800
35,5.4284,0.090803,97.1427,0.074162,97.7400
36,5.7864,0.088001,97.2101,0.074867,97.8200
37,5.4524,0.088258,97.2356,0.066737,97.8600
38,5.7041,0.085240,97.2374,0.070216,97.8000
39,5.3092,0.083843,97.3576,0.067781,97.8600
40,5.6825,0.082679,97.3904,0.069365,97.8600
41,5.6501,0.081053,97.4432,0.066749,97.8600
42,5.5457,0.079113,97.4669,0.070064,97.8000
43,5.8040,0.078841,97.4760,0.070874,97.7800
44,5.4943,0.076255,97.5616,0.062756,98.0000
45,5.7378,0.074828,97.5798,0.069839,97.8400
46,5.4306,0.072207,97.7200,0.064388,98.0400
47,5.5680,0.071608,97.7382,0.064712,97.9400
48,5.3417,0.070815,97.7582,0.073000,97.8200
49,5.4659,0.069787,97.7728,0.069636,97.8600
50,5.7800,0.067572,97.8420,0.067490,97.9800
