epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.4317,1.873824,28.0376,1.468239,43.3200
2,4.9579,1.142206,59.9286,0.729391,77.3400
3,5.2111,0.711104,76.8102,0.490493,84.1400
4,5.1411,0.513811,83.7230,0.345152,89.2200
5,5.0845,0.411985,87.0884,0.269303,91.7200
6,5.3320,0.347392,89.3083,0.233772,92.9200
7,5.0214,0.304978,90.5339,0.203270,93.9600
8,5.2641,0.278344,91.1750,0.188640,94.5000
9,5.0455,0.253181,92.0637,0.169444,94.8000
10,5.2114,0.238041,92.4661,0.162113,94.6800
11,5.2164,0.222785,92.7957,0.148385,95.3800
12,5.1462,0.209741,93.3220,0.145706,95.2400
13,5.4042,0.198497,93.8046,0.137101,95.7400
14,5.1930,0.192259,93.8939,0.141221,95.5200
15,5.1255,0.182009,94.2690,0.126669,96.0000
16,5.1681,0.175323,94.4220,0.132570,95.8200
17,5.0029,0.169070,94.5950,0.120720,95.9600
18,5.2054,0.163590,94.8609,0.119768,96.2400
19,5.1508,0.156177,95.1231,0.115395,96.5200
20,5.0420,0.152509,95.2415,0.112086,96.4200
21,5.2466,0.148086,95.2943,0.113132,96.7800
22,4.9749,0.141301,95.5383,0.099196,96.8000
23,5.1956,0.140690,95.5237,0.102084,96.7600
24,5.1726,0.133947,95.6512,0.101871,96.7600
25,5.0915,0.133748,95.6931,0.093986,96.9800
26,5.1930,0.130796,95.7914,0.099580,96.6400
27,5.0899,0.125400,95.8898,0.091913,97.0600
28,5.1604,0.124195,95.9845,0.092563,97.0200
29,5.3289,0.121296,96.1812,0.084876,97.2600
30,5.1372,0.117979,96.2085,0.087564,97.2600
31,5.2985,0.117001,96.2668,0.081901,97.3600
32,5.1573,0.113922,96.3924,0.080591,97.6400
33,4.9701,0.114829,96.2904,0.075140,97.6200
34,5.2322,0.108689,96.4853,0.081488,97.4000
35,4.9888,0.106350,96.5891,0.076009,97.4400
36,5.1768,0.104406,96.7111,0.079420,97.4600
37,5.1770,0.104038,96.6601,0.073846,97.6000
38,5.1299,0.102629,96.6674,0.070191,97.6200
39,5.3706,0.098925,96.8823,0.069680,97.8400
40,5.0331,0.097385,96.8331,0.070798,97.7000
41,5.1852,0.094459,96.9078,0.068690,97.8400
42,5.2973,0.095534,96.9533,0.067369,97.8400
43,5.1286,0.094640,96.9806,0.068604,97.8000
44,5.1203,0.092162,97.0353,0.065760,97.9200
45,5.1772,0.092674,97.0516,0.079211,97.4800
46,5.1557,0.087825,97.2429,0.074192,97.6600
47,5.3513,0.087300,97.1700,0.066258,97.9600
48,5.0754,0.084467,97.1791,0.065659,98.0000
49,5.0594,0.086131,97.2756,0.065475,97.9400
50,5.1506,0.082963,97.3157,0.057122,98.1400
