epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,30.0215,1.217195,55.7929,0.424931,86.5200
2,29.7943,0.348311,89.0680,0.222464,93.1600
3,29.7573,0.223319,93.1600,0.165208,95.1000
4,29.7810,0.175624,94.5731,0.132765,95.9200
5,29.7171,0.148837,95.3799,0.127788,95.7600
6,29.7622,0.127298,96.1156,0.132787,96.1400
7,29.7734,0.116303,96.3778,0.110423,96.5800
8,29.7341,0.108239,96.5727,0.093044,97.0600
9,29.7550,0.098375,96.9934,0.088173,97.1600
10,29.7928,0.092716,97.0662,0.085469,97.4400
11,29.7222,0.086229,97.2847,0.078947,97.3400
12,29.7677,0.078281,97.5015,0.085814,97.5200
13,29.8062,0.073304,97.6617,0.080519,97.6800
14,29.7642,0.069724,97.7983,0.082883,97.5200
15,29.7432,0.064729,97.9003,0.059776,98.0600
16,29.7944,0.063986,97.9531,0.067620,97.8000
17,29.7600,0.057798,98.1370,0.069799,98.0800
18,29.7612,0.055821,98.1880,0.062337,98.0800
19,29.7623,0.052604,98.3209,0.060371,98.1000
20,29.7684,0.052334,98.2572,0.066679,98.0400
21,29.7767,0.046084,98.4921,0.061368,98.1800
22,29.7810,0.042692,98.5978,0.060618,98.2400
23,29.7634,0.043355,98.5632,0.054778,98.4200
24,29.7805,0.040926,98.6579,0.049266,98.5000
25,29.8035,0.039840,98.6997,0.055129,98.2400
26,29.7556,0.037273,98.7489,0.067303,98.0600
27,29.7539,0.035483,98.8145,0.057607,98.2000
28,29.7924,0.032077,99.0002,0.053151,98.6800
29,29.7424,0.034233,98.8418,0.054125,98.6000
30,29.8116,0.030208,98.9638,0.073174,97.9800
31,29.7448,0.030599,98.9948,0.057291,98.2400
32,29.7721,0.028994,99.0348,0.066589,98.1000
33,29.7800,0.027958,99.0457,0.049040,98.3800
34,29.7675,0.026118,99.1423,0.059484,98.3000
35,29.7374,0.027063,99.0366,0.057519,98.4600
36,29.7593,0.025161,99.1186,0.060883,98.2200
37,29.7304,0.022469,99.2534,0.052175,98.5200
38,29.7343,0.021781,99.2734,0.066021,98.0200
39,29.7588,0.024124,99.1550,0.071066,98.1000
40,29.7501,0.021056,99.3062,0.052257,98.6200
41,29.7585,0.021560,99.2534,0.056393,98.4800
42,29.7985,0.021357,99.2880,0.057972,98.4800
43,29.7460,0.021536,99.2588,0.052774,98.5200
44,29.7627,0.019815,99.3335,0.057586,98.4400
45,29.7634,0.018040,99.3480,0.062938,98.1600
46,29.7645,0.016593,99.4846,0.065660,98.3600
47,29.7568,0.017671,99.4045,0.069150,98.1400
48,29.7696,0.018473,99.3590,0.060092,98.4200
49,29.7499,0.017764,99.3845,0.067971,98.2000
50,29.7555,0.014820,99.4956,0.079810,97.6600
