epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,4.7657,2.106203,20.5217,1.967917,26.2400
2,4.6807,1.920225,28.4811,1.886741,31.3000
3,4.8202,1.836922,31.6662,1.811742,32.9400
4,4.7151,1.779677,33.6027,1.774225,34.2400
5,4.5134,1.731246,35.5435,1.679561,38.7800
6,4.5631,1.688476,37.5378,1.726742,38.0400
7,4.6014,1.647779,39.0536,1.664219,40.1000
8,4.5150,1.621421,39.9795,1.633853,41.5200
9,4.4905,1.589939,41.2215,1.630292,42.4600
10,4.6489,1.565631,42.2365,1.536256,44.1200
11,4.5134,1.542266,43.1112,1.475281,46.0800
12,4.5352,1.520555,43.9414,1.475943,45.7000
13,4.6386,1.501338,44.9096,1.453486,47.5000
14,4.4143,1.482699,45.5551,1.488001,46.2000
15,4.4928,1.472057,45.9179,1.428281,48.1200
16,4.7090,1.458552,46.5545,1.428982,47.5000
17,4.3927,1.448107,46.8928,1.403197,49.6600
18,4.3501,1.439732,47.1265,1.405843,48.4000
19,4.6861,1.426414,47.6852,1.399028,49.7400
20,4.4553,1.423689,47.7698,1.415859,48.7000
21,4.5790,1.410259,48.5889,1.345080,50.7400
22,4.6072,1.401760,48.5621,1.367206,51.0400
23,4.4653,1.400527,48.7803,1.352411,51.5800
24,4.5806,1.385462,49.2054,1.350016,51.7600
25,4.6618,1.379159,49.5459,1.341129,51.6600
26,4.4014,1.376287,49.7240,1.347473,51.2800
27,4.4735,1.368189,50.2248,1.339125,52.2800
28,4.5029,1.361184,50.4051,1.331970,52.5800
29,4.4820,1.351040,50.5987,1.319222,53.0800
30,4.5656,1.349889,50.5386,1.318683,52.8000
31,4.4881,1.335851,51.1997,1.321954,52.7000
32,4.5100,1.332419,51.5736,1.356342,51.8200
33,4.6289,1.330202,51.4913,1.328767,52.9400
34,4.3487,1.323025,51.8051,1.292974,54.1600
35,4.4635,1.318094,52.1323,1.280497,54.7200
36,4.6358,1.308094,52.4662,1.275012,53.9200
37,4.3779,1.302870,52.6620,1.265495,54.0200
38,4.5640,1.295563,52.9625,1.263595,54.6000
39,4.5724,1.289257,53.0627,1.267062,53.6200
40,4.3601,1.283804,53.4900,1.256099,54.3600
41,4.4323,1.280399,53.6147,1.255888,55.2000
42,4.5704,1.270545,53.9975,1.241662,55.1400
43,4.3549,1.262394,54.0465,1.231212,55.5800
44,4.5112,1.256414,54.5094,1.208859,56.2800
45,4.6431,1.253675,54.5094,1.197601,56.6000
46,4.4765,1.246967,54.6118,1.183301,57.0600
47,4.5016,1.237570,55.1349,1.185803,57.1600
48,4.7162,1.234365,55.2261,1.184813,57.7000
49,4.5027,1.228357,55.6335,1.179900,57.1800
50,4.3899,1.223543,55.4777,1.179592,57.3200
51,4.5939,1.214947,55.9629,1.163251,58.4800
52,4.5840,1.206501,56.3301,1.149222,58.6000
53,4.5482,1.203048,56.4481,1.141454,59.0000
54,4.5881,1.196337,56.6640,1.139072,58.9400
55,4.5294,1.190341,57.1203,1.144027,58.6400
56,4.5184,1.188819,57.0290,1.124646,59.3400
57,4.6261,1.184672,57.0758,1.136431,59.3600
58,4.4544,1.175436,57.6011,1.133521,59.3800
59,4.5831,1.169030,57.9371,1.129054,59.7400
60,4.4765,1.167201,57.9349,1.122017,59.1000
61,4.5451,1.161744,57.9817,1.112413,59.8400
62,4.6256,1.157345,58.3044,1.135981,59.5800
63,4.5276,1.153278,58.3133,1.154749,58.7400
64,4.4732,1.154649,58.1263,1.112397,60.0000
65,4.6665,1.140456,58.7607,1.098170,60.9400
66,4.4588,1.144167,58.4046,1.083134,61.4000
67,4.5145,1.136856,58.8497,1.092130,60.9200
68,4.6313,1.130701,59.2236,1.078617,61.1800
69,4.3679,1.136851,59.0567,1.074397,61.1200
70,4.4546,1.123968,59.2682,1.110317,60.2800
71,4.6494,1.119846,59.5775,1.092547,60.0000
72,4.4932,1.118114,59.6198,1.083089,61.5000
73,4.4666,1.111721,59.8713,1.098896,61.1800
74,4.6476,1.114368,59.7979,1.067507,61.5600
75,4.4656,1.107953,60.1562,1.083708,60.2400
76,4.5170,1.104809,60.0806,1.068454,61.5600
77,4.6473,1.100135,60.4768,1.068538,61.2600
78,4.5055,1.098685,60.3454,1.066736,61.9000
79,4.5159,1.090603,60.4990,1.051395,62.5200
80,4.5693,1.092215,60.6370,1.047421,62.4800
