epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,6.8454,2.120229,19.4022,2.000946,24.7800
2,6.5543,1.931375,27.3794,1.890306,29.2400
3,6.5674,1.855555,30.4420,1.839052,31.0200
4,6.5631,1.812598,31.8421,1.780631,34.4200
5,6.5932,1.764339,33.8208,1.769222,36.4400
6,6.5687,1.718824,35.3677,1.755331,35.7400
7,6.5539,1.686935,37.2285,1.685865,38.5400
8,6.5850,1.657643,38.1433,1.645501,40.5800
9,6.5640,1.632014,39.2717,1.640856,41.5400
10,6.5647,1.608771,40.3045,1.647859,41.7000
11,6.6206,1.580208,41.1903,1.594476,43.5400
12,6.5842,1.559010,42.2676,1.564175,44.4200
13,6.5943,1.540275,43.1713,1.574428,43.4000
14,6.5616,1.519223,44.2018,1.483420,46.8000
15,6.5977,1.502986,44.7917,1.509504,46.2800
16,6.5817,1.488308,45.3615,1.495756,47.1400
17,6.6124,1.476234,45.5662,1.496804,46.4400
18,6.5734,1.466523,46.3542,1.492530,47.0600
19,6.5987,1.455469,46.6391,1.444203,49.0000
20,6.5723,1.443134,46.8305,1.444476,48.5200
21,6.5681,1.433294,47.5984,1.411409,49.6400
22,6.5776,1.426358,47.7898,1.457247,47.9200
23,6.5672,1.415473,47.9612,1.448346,47.9800
24,6.5936,1.409129,48.5043,1.432045,49.4400
25,6.5876,1.396289,49.0496,1.428726,49.7800
26,6.6303,1.388071,49.3033,1.417850,50.2400
27,6.5680,1.381055,49.3901,1.379409,51.0200
28,6.6123,1.371514,49.7596,1.389025,50.8600
29,6.5649,1.363688,50.1714,1.383243,51.2600
30,6.5813,1.360394,50.3940,1.360050,51.7400
31,6.5686,1.354328,50.6232,1.335969,52.4800
32,6.5845,1.347313,50.6343,1.368846,51.3200
33,6.5281,1.336288,51.3021,1.346398,52.5000
34,6.5962,1.336032,51.5759,1.351729,52.3800
35,6.5358,1.325533,51.6181,1.330641,52.8200
36,6.5877,1.318366,51.7806,1.331331,52.2600
37,6.5694,1.311583,52.0566,1.314521,53.2600
38,6.5604,1.304976,52.6398,1.305109,53.9400
39,6.5491,1.297557,52.6954,1.264682,54.8800
40,6.5892,1.289157,53.1339,1.282876,54.4200
