epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,4.6311,1.893182,29.7476,1.653972,40.7200
2,4.3141,1.650133,39.4743,1.514168,46.0600
3,4.3502,1.553003,43.5630,1.445332,48.0200
4,4.3647,1.490173,45.5507,1.399046,49.8600
5,4.3140,1.444300,47.4181,1.374710,50.8800
6,4.2812,1.415375,48.4909,1.349968,51.6800
7,4.4588,1.384666,49.5704,1.286281,53.5600
8,4.3804,1.357790,50.6522,1.282063,54.1000
9,4.3390,1.335771,51.5425,1.243944,54.8200
10,4.3451,1.317534,52.2147,1.282806,54.2800
11,4.2136,1.293376,52.9469,1.218212,56.0000
12,4.3131,1.279261,53.4166,1.182608,57.3800
13,4.4060,1.263174,54.2780,1.176795,56.8800
14,4.2631,1.244655,54.7409,1.160426,58.4000
15,4.2676,1.226936,55.5288,1.164306,58.2000
16,4.3946,1.209221,56.2255,1.161216,58.7600
17,4.3388,1.192887,56.6506,1.181359,58.6600
18,4.3765,1.181512,57.2716,1.121481,60.0000
19,4.2315,1.165313,58.0351,1.128895,59.9800
20,4.3132,1.149572,58.3422,1.102835,60.9200
21,4.3309,1.136951,58.9098,1.058432,61.8600
22,4.3479,1.123133,59.6733,1.072470,61.3200
23,4.2865,1.110536,59.6087,1.059818,62.3600
24,4.3667,1.104678,60.2097,1.056951,62.2800
25,4.3780,1.091136,60.6993,1.044069,62.9400
26,4.1809,1.076092,61.0221,1.018563,63.6000
27,4.2808,1.066703,61.5652,1.002574,64.0000
28,4.4223,1.056104,61.8723,1.010701,64.3400
29,4.3461,1.046035,62.4978,1.006435,63.8600
30,4.2220,1.039565,62.3464,0.989916,64.4400
31,4.4505,1.031988,63.0097,0.979193,64.4200
32,4.3315,1.019073,63.3903,0.967945,66.0200
33,4.2419,1.007933,63.7086,0.962105,65.6000
34,4.3236,0.994478,64.3051,0.948581,66.0600
35,4.2760,0.989197,64.7792,0.930994,66.3000
36,4.3431,0.983121,64.5433,0.938480,66.4000
37,4.4357,0.965061,65.1064,0.941986,67.1400
38,4.4461,0.960391,65.3891,0.916977,67.5600
39,4.3631,0.955993,65.6361,0.902071,67.4000
40,4.4754,0.941799,66.2126,0.912708,67.6400
41,4.3826,0.926277,66.8024,0.926341,67.5200
42,4.3610,0.923605,66.8358,0.899172,68.5200
43,4.4129,0.917009,67.1296,0.885886,68.5800
44,4.2938,0.911272,67.4835,0.892713,68.9400
45,4.3919,0.906835,67.2699,0.916212,67.8800
46,4.3443,0.895610,67.8107,0.876359,69.0400
47,4.3650,0.891575,67.7417,0.906749,67.7600
48,4.3724,0.885965,68.1602,0.863726,69.8000
49,4.4395,0.879225,68.5831,0.883654,68.6600
50,4.2776,0.870316,68.7789,0.861024,69.4200
51,4.3736,0.864073,68.8769,0.871636,68.7600
52,4.4463,0.857006,69.2486,0.858637,69.7400
53,4.2746,0.859202,68.9236,0.841207,69.6600
54,4.2350,0.847940,69.6047,0.851552,70.1400
55,4.4118,0.842623,69.7338,0.853630,70.3600
56,4.3187,0.840169,69.8762,0.877558,69.2600
57,4.3410,0.829575,70.2079,0.849753,70.2400
58,4.3252,0.828927,70.1589,0.820432,70.8600
59,4.3579,0.820847,70.5217,0.855507,69.4600
60,4.1775,0.817212,70.5707,0.864666,69.9200
61,4.4276,0.810157,71.0337,0.809816,71.3800
62,4.3368,0.804241,71.0848,0.833929,70.6400
63,4.2659,0.804300,71.1383,0.861781,70.4000
64,4.3683,0.800504,71.3787,0.819264,71.2800
65,4.2431,0.789124,71.8906,0.817723,71.1400
66,4.2877,0.789435,71.5923,0.824807,71.5400
67,4.3843,0.775727,72.1198,0.834246,70.5200
68,4.3039,0.773383,72.0130,0.824405,71.7800
69,4.3387,0.770951,72.3602,0.803492,71.5200
70,4.3242,0.769799,72.4092,0.792233,72.2800
71,4.2822,0.761480,72.7965,0.829409,70.9600
72,4.3600,0.761978,72.5249,0.814074,70.7200
73,4.4273,0.759399,72.7698,0.784358,72.5800
74,4.3298,0.754062,72.8521,0.803712,72.4400
75,4.3183,0.748211,73.1571,0.804978,72.1000
76,4.4302,0.744994,73.2572,0.811871,71.7200
77,4.4003,0.745277,73.1081,0.798349,71.5400
78,4.3161,0.743389,73.3351,0.792578,72.1200
79,4.3628,0.732593,73.9160,0.791364,72.4800
80,4.3063,0.730663,73.8381,0.806456,72.2000
81,4.3214,0.726376,73.8292,0.801584,71.5800
82,4.3637,0.728728,73.7179,0.813297,71.8000
83,4.2223,0.719909,74.1498,0.784247,72.6200
84,4.4073,0.712432,74.1230,0.805200,71.5000
85,4.4467,0.712690,74.4413,0.806514,72.0000
86,4.3940,0.712471,74.4013,0.772380,72.9200
87,4.2930,0.703715,74.7017,0.806818,72.2200
88,4.3903,0.711037,74.4391,0.848340,70.9000
89,4.3221,0.702939,74.6862,0.810055,72.0600
90,4.2965,0.705141,74.4458,0.779379,72.9600
91,4.4394,0.693670,74.9510,0.776478,72.4000
92,4.2859,0.695998,75.1291,0.792441,72.4800
93,4.2480,0.688250,75.4029,0.764069,72.8400
94,4.3771,0.682878,75.4051,0.828011,71.7200
95,4.3421,0.685931,75.2894,0.776659,72.7600
96,4.3507,0.676944,75.6232,0.766680,72.9400
97,4.4056,0.679162,75.4229,0.760471,73.5600
98,4.3373,0.671964,75.7390,0.751581,73.6400
99,4.3926,0.665991,76.1574,0.779891,73.3800
100,4.3933,0.670727,75.7746,0.752483,73.6800
101,4.3071,0.667957,75.9838,0.762475,73.7200
102,4.2781,0.663127,76.0751,0.797688,72.8000
103,4.4106,0.656389,76.4846,0.761237,74.2000
104,4.3412,0.654152,76.4646,0.814377,72.2000
105,4.3310,0.651757,76.5491,0.761674,74.1400
106,4.4602,0.649202,76.5892,0.789486,73.2600
107,4.3023,0.645397,76.8096,0.772592,73.5000
108,4.3282,0.647267,76.8452,0.788811,72.3600
109,4.3875,0.648875,76.6849,0.782485,73.2600
110,4.3021,0.636419,77.0744,0.782282,73.2600
111,4.3473,0.632162,77.0544,0.773923,73.3600
112,4.4637,0.633888,77.1523,0.777214,73.1000
113,4.3161,0.631598,77.3949,0.797211,72.7600
114,4.1849,0.627160,77.2102,0.775137,73.3800
115,4.4142,0.628088,77.3727,0.770956,73.8200
116,4.3020,0.625617,77.2191,0.776015,73.6400
117,4.2593,0.624286,77.5107,0.756143,74.3600
118,4.3652,0.616525,77.8089,0.770687,74.0200
119,4.2604,0.622988,77.7555,0.757140,73.5400
120,4.2972,0.616126,77.6910,0.741656,74.8800
121,4.6476,0.613255,77.8601,0.743290,74.4600
122,4.5997,0.608234,78.0271,0.747487,74.6000
123,4.5834,0.611990,77.9425,0.764212,74.0000
124,4.6858,0.600065,78.2741,0.757291,74.5400
125,4.6335,0.606989,78.1072,0.740424,74.0600
126,4.6482,0.602022,78.2029,0.751409,75.0000
127,4.7247,0.602806,78.2942,0.731359,74.6400
128,4.6712,0.598685,78.3654,0.760206,74.9200
129,4.6976,0.589543,79.0175,0.767059,74.2800
130,4.6285,0.591075,78.5657,0.774332,73.8600
131,4.6737,0.596572,78.5857,0.746205,74.1800
132,4.7235,0.591936,78.6458,0.805419,73.9400
133,4.6260,0.593238,78.6191,0.765010,74.2200
134,4.6165,0.583970,79.0509,0.762942,74.6600
135,4.6260,0.592109,78.7527,0.803574,73.1600
136,4.5697,0.580924,78.9953,0.785881,73.5800
137,4.6056,0.575339,79.1644,0.758754,74.1600
138,4.7835,0.577810,79.2245,0.768857,74.4200
139,4.6500,0.573230,79.4605,0.755926,74.8800
140,4.6238,0.574601,79.2579,0.757680,74.4200
