epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,4.7240,2.119827,19.6092,2.011299,24.9000
2,4.6086,1.929738,28.0337,1.908594,30.1400
3,4.4746,1.842648,31.3769,1.824394,32.3600
4,4.3774,1.782266,33.4446,1.829018,33.0400
5,4.4715,1.738807,35.4879,1.757934,36.1200
6,4.4970,1.700053,36.7855,1.692809,38.6400
7,4.4502,1.670116,37.9897,1.693561,38.3600
8,4.5311,1.640130,39.1738,1.624420,41.6200
9,4.5988,1.605860,40.9233,1.599281,42.3800
10,4.4355,1.584089,41.5086,1.578141,42.7600
11,4.5417,1.567149,42.0740,1.552621,43.9800
12,4.5496,1.546730,43.4339,1.534349,45.2000
13,4.3573,1.527796,43.9236,1.487541,46.1000
14,4.5532,1.515948,44.4867,1.472037,47.0200
15,4.5642,1.500044,44.9586,1.456133,46.2600
16,4.3426,1.486926,45.5707,1.484333,47.4200
17,4.4564,1.477721,45.8845,1.457583,47.6400
18,4.4497,1.467684,46.1850,1.426204,47.9800
19,4.4394,1.453812,46.6969,1.431377,48.4000
20,4.5109,1.445302,47.0597,1.393439,49.0600
21,4.5779,1.432706,47.4426,1.394562,49.3800
22,4.4307,1.425949,47.6896,1.392626,49.6200
23,4.5193,1.417593,48.1214,1.378385,49.7200
24,4.5395,1.413671,48.0658,1.370491,50.2600
25,4.4650,1.400945,48.6067,1.375196,49.3400
26,4.5148,1.398743,48.7625,1.359663,50.6200
27,4.5635,1.388915,49.1987,1.366293,50.4600
28,4.5344,1.381927,49.3323,1.396185,49.6200
29,4.5931,1.375345,49.9355,1.352192,50.4400
30,4.5827,1.367189,50.1491,1.380701,49.4400
31,4.3610,1.361293,50.2337,1.344705,50.9800
32,4.6192,1.353522,50.6010,1.317228,51.9600
33,4.5733,1.347485,51.1107,1.320380,52.3200
34,4.5110,1.339801,51.1685,1.355657,51.2200
35,4.7898,1.334629,51.3065,1.312219,52.4000
36,4.3950,1.327946,51.3600,1.321450,51.8800
37,4.3867,1.318793,51.7228,1.282274,53.1000
38,4.6300,1.312942,52.1323,1.290822,53.2000
39,4.5693,1.307367,52.2658,1.274305,53.9000
40,4.3902,1.303788,52.7021,1.269461,54.0200
41,4.6001,1.297312,52.9091,1.287285,53.4400
42,4.3088,1.292243,52.9736,1.311150,52.9200
43,4.4947,1.281432,53.3810,1.268292,53.4600
44,4.6086,1.275963,53.4077,1.255253,54.8800
45,4.3969,1.268341,54.0665,1.237366,55.5600
46,4.4048,1.267063,53.8283,1.221443,55.7400
47,4.6404,1.251348,54.5651,1.218183,55.5800
48,4.4957,1.257053,54.1889,1.209903,56.4800
49,4.4763,1.243409,54.8121,1.228952,55.6600
50,4.5814,1.245861,54.7053,1.217527,55.8200
51,4.4270,1.235095,55.1994,1.191606,57.1600
52,4.4414,1.227902,55.4376,1.211147,56.1200
53,4.6154,1.227366,55.3819,1.205570,56.8000
54,4.4536,1.216003,55.9629,1.165796,58.0200
55,4.4915,1.206849,55.8672,1.177936,57.9600
56,4.5861,1.210908,56.1254,1.189183,57.0400
57,4.3804,1.202208,56.3991,1.187157,57.6400
58,4.3363,1.193658,56.7241,1.146800,58.6200
59,4.6327,1.193612,56.7152,1.171019,58.2600
60,4.4592,1.186895,57.0068,1.162297,58.6600
61,4.4593,1.183268,57.0535,1.163716,58.2000
62,4.6161,1.177424,57.1960,1.139522,58.9800
63,4.4346,1.177137,57.2382,1.132821,59.4400
64,4.4069,1.168352,57.9060,1.153956,58.5200
65,4.6566,1.165888,57.4230,1.126887,59.5000
66,4.3902,1.162583,58.0418,1.125599,59.4400
67,4.2657,1.155227,58.4357,1.117820,59.7800
68,4.6074,1.149060,58.3912,1.111712,60.2600
69,4.3369,1.144490,58.5359,1.119199,59.4400
70,4.5499,1.137426,59.1725,1.097383,61.0000
71,4.5996,1.136035,59.0256,1.099894,60.0800
72,4.5000,1.127787,59.2103,1.083285,61.1400
73,4.4785,1.126334,59.3349,1.093767,60.9000
74,4.6395,1.124272,59.4440,1.070505,62.2400
75,4.4047,1.117901,59.6577,1.059480,62.4200
76,4.4929,1.116288,59.6777,1.084522,61.3000
77,4.5725,1.110547,59.9181,1.067032,61.5800
78,4.3081,1.105215,60.1496,1.053551,62.1800
79,4.5410,1.096353,60.3900,1.064103,61.9400
80,4.5837,1.096231,60.6682,1.065128,61.7000
