epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,14.6626,1.929889,26.4245,1.749795,33.8600
2,14.5097,1.655602,37.5534,1.542098,43.3600
3,14.3108,1.485751,45.2212,1.359201,50.1400
4,14.6504,1.384885,49.6261,1.292295,53.4200
5,14.5656,1.310770,52.4639,1.251727,55.7600
6,14.6603,1.250480,54.7966,1.158674,58.4200
7,14.5777,1.196019,57.0891,1.158126,57.6800
8,14.2914,1.154794,58.2955,1.112624,59.3200
9,14.5660,1.115669,60.0272,1.049232,61.8200
10,14.4214,1.083156,61.1334,1.054837,62.8600
11,14.5860,1.050051,62.4866,0.998918,64.8600
12,14.8493,1.020314,63.2078,0.986342,64.9600
13,14.4695,0.999020,64.2383,0.955773,66.2200
14,14.3940,0.976647,65.0018,0.982472,65.3600
15,14.9497,0.958303,65.8031,0.930244,66.7400
16,14.6217,0.932728,66.9916,0.907668,67.2800
17,14.6292,0.912075,67.5303,0.896811,68.9600
18,14.5916,0.893234,68.1001,0.864901,69.2000
19,14.2909,0.871352,68.9770,0.864380,69.0400
20,14.3557,0.853470,69.7160,0.845031,70.5400
21,14.5739,0.838269,70.0343,0.820870,70.1600
22,14.6162,0.818418,70.7399,0.827199,70.3000
23,14.6714,0.804739,71.2362,0.819450,71.4400
24,14.6476,0.787186,71.9017,0.784129,72.4200
25,14.0055,0.772425,72.2356,0.818374,70.8600
26,14.5127,0.757404,72.9167,0.823093,71.9400
27,14.7705,0.745427,73.2461,0.762015,72.7400
28,14.9260,0.728477,73.8782,0.765269,72.7200
29,14.5886,0.715307,74.3300,0.740842,73.7200
30,14.3927,0.704332,74.7997,0.810884,71.0600
31,14.2296,0.685875,75.6188,0.756539,72.4800
32,14.4194,0.673029,75.8925,0.727936,74.5800
33,14.4491,0.665092,76.3666,0.734588,73.3400
34,14.4152,0.641757,77.0678,0.721692,74.4200
35,14.2701,0.632709,77.4907,0.700666,75.6200
36,14.4653,0.626250,77.5663,0.729211,74.6000
37,14.4456,0.607616,78.4322,0.682109,75.3800
38,14.6162,0.602350,78.3743,0.762384,73.6800
39,14.3689,0.590181,78.8417,0.696751,75.3600
40,14.2349,0.575260,79.3981,0.691584,76.1600
41,14.4111,0.566203,79.5606,0.704735,75.2000
42,14.4997,0.551144,80.2017,0.708069,75.3000
43,14.4730,0.549164,80.2640,0.723234,75.3000
44,14.8189,0.533628,80.8338,0.681871,76.3000
45,14.2523,0.519451,81.4436,0.693706,76.6000
46,14.2535,0.511986,81.6462,0.716673,76.2400
47,14.5089,0.502813,81.8777,0.690924,76.3200
48,14.5996,0.489626,82.4141,0.692660,77.0600
49,14.4173,0.479765,82.8437,0.691601,76.8800
50,14.5991,0.472366,82.7902,0.693499,77.3000
51,14.6585,0.463772,83.2020,0.699842,76.6000
52,14.5420,0.451365,83.5181,0.728824,76.0800
53,14.6022,0.437777,84.0834,0.709549,76.5200
54,14.6965,0.433665,84.2860,0.693042,77.1000
55,14.8859,0.424564,84.5798,0.714448,76.5600
56,14.2407,0.414254,84.7779,0.687425,78.0000
57,14.6523,0.411232,85.1540,0.681231,77.4800
58,14.7902,0.397637,85.6437,0.697572,77.3600
59,14.6318,0.387526,86.0243,0.700726,76.8000
60,14.6326,0.381195,86.1289,0.730760,76.6400
61,14.7730,0.379898,86.2358,0.722844,76.9000
62,14.7184,0.365753,86.7143,0.735730,76.9800
63,14.3122,0.355254,87.1706,0.735329,77.2400
64,14.5029,0.351770,87.3086,0.697948,77.9000
65,14.7012,0.340524,87.5623,0.711971,77.8000
66,14.3861,0.334773,87.8517,0.734233,77.2400
67,14.6614,0.329551,88.0587,0.727332,77.4600
68,14.5658,0.320029,88.3770,0.748054,77.6400
69,14.3623,0.312174,88.6708,0.739726,77.6600
70,14.5365,0.306058,89.0113,0.713758,78.4600
71,14.4605,0.300925,89.0692,0.735117,78.0200
72,14.3348,0.291833,89.4053,0.745081,77.7600
73,14.8374,0.292373,89.4342,0.765241,77.5800
74,14.3451,0.275299,89.9172,0.794072,76.9000
75,14.5406,0.279500,89.8794,0.736165,78.4000
76,14.5432,0.273122,90.1843,0.787382,77.1200
77,14.5775,0.269151,90.2845,0.733970,77.6200
78,14.3185,0.263848,90.3913,0.766702,77.5000
79,14.6338,0.253568,90.8965,0.756123,78.2200
80,14.2272,0.250463,90.8676,0.760860,77.7400
