epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,137.1194,1.149715,59.9395,0.409853,87.2000
2,144.3616,0.354164,88.8749,0.201855,93.8600
3,164.7222,0.229211,92.8741,0.161360,95.3600
