epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,13.2816,1.837938,31.9355,1.626426,42.1400
2,13.0493,1.565965,42.9910,1.419474,47.8400
3,13.4130,1.430663,47.9456,1.317025,52.3200
4,13.4499,1.347722,50.8970,1.289299,53.2600
5,13.1042,1.294734,53.1473,1.221465,55.6200
6,13.0970,1.246818,54.8834,1.184384,57.7200
7,13.1183,1.198398,56.6707,1.138397,59.3000
8,13.2129,1.152397,58.6739,1.088537,61.1000
9,13.3951,1.121500,59.6755,1.046432,62.6600
10,13.1320,1.084725,61.0911,0.999380,64.3000
11,13.1607,1.046166,62.7626,0.985922,64.5600
12,13.2138,1.023969,63.2835,0.988420,64.5000
13,13.2693,0.997916,64.0959,0.969109,66.5000
14,13.3292,0.974515,65.1487,0.915950,67.6600
15,13.2784,0.946967,66.0546,0.890621,68.7000
16,13.2495,0.924939,67.3210,0.876568,68.6800
17,13.3070,0.895289,67.9109,0.860941,69.1200
18,12.9834,0.877772,68.7344,0.871455,69.4200
19,13.1040,0.859715,69.3510,0.846581,70.5200
20,13.5922,0.833278,70.3949,0.819484,70.8400
21,13.1885,0.813219,71.0648,0.842898,70.6000
22,13.1012,0.790552,72.0152,0.822371,71.6200
23,13.2734,0.775426,72.4582,0.779270,72.1200
24,13.4350,0.759910,72.9723,0.759748,73.3800
25,13.0067,0.738569,73.8626,0.737007,73.7800
26,13.0135,0.722460,74.3300,0.744907,73.6200
27,13.0198,0.706701,74.6951,0.731617,73.7600
28,13.1587,0.693284,75.2760,0.731893,74.1600
29,13.2825,0.675033,76.0016,0.735984,74.3200
30,13.1533,0.663230,76.3778,0.734131,73.9000
31,13.2747,0.651745,76.9520,0.693422,75.3200
32,13.1848,0.634906,77.4239,0.698349,75.2600
33,12.9267,0.622596,77.7711,0.670997,76.7200
34,13.2303,0.606290,78.3231,0.703514,75.3600
35,13.3832,0.594478,78.7438,0.691458,76.3000
36,13.1909,0.584709,79.3603,0.684342,76.0600
37,13.2748,0.567740,79.9212,0.681097,76.0600
38,13.1153,0.558283,79.9880,0.647001,77.8000
39,13.0433,0.540898,80.8226,0.655248,77.2800
40,13.3023,0.531286,81.1075,0.631628,77.9800
41,13.3192,0.518579,81.2812,0.631649,78.6400
42,13.2625,0.508678,81.8243,0.642545,77.9600
43,13.1094,0.495386,82.4297,0.627701,78.7000
44,13.1760,0.493375,82.4363,0.641242,78.8000
45,13.2412,0.477090,83.0952,0.639134,78.3000
46,13.1829,0.462891,83.5559,0.648196,78.5200
47,13.3094,0.458206,83.6472,0.634293,79.1400
48,13.2742,0.446039,83.9410,0.672983,78.0200
49,13.1043,0.433674,84.4885,0.645263,77.8800
50,13.0772,0.426005,84.6844,0.679724,77.8400
51,13.2658,0.420654,84.9136,0.621884,79.6000
52,13.2391,0.410439,85.3388,0.643572,78.4800
53,13.0341,0.400714,85.5658,0.632706,79.0800
54,13.1854,0.393681,85.8819,0.666065,78.6800
55,13.0514,0.387765,86.0510,0.631869,79.7800
56,13.2267,0.383820,86.1579,0.626983,80.1200
57,13.2710,0.368989,86.8234,0.664447,79.3400
58,13.1428,0.363466,87.0081,0.654141,79.5600
59,13.0117,0.356089,87.2151,0.637878,80.0200
60,13.3536,0.353059,87.1016,0.656743,79.9200
61,13.2939,0.344997,87.5645,0.659689,79.1000
62,13.1296,0.333239,88.0587,0.648208,79.9800
63,13.3363,0.324742,88.2056,0.662597,79.5400
64,13.3485,0.320191,88.3636,0.672862,79.4600
65,13.6205,0.315311,88.4793,0.664643,79.8200
66,13.2032,0.309531,88.7754,0.674429,80.0800
67,13.3725,0.299264,89.2584,0.669234,80.6200
68,13.2243,0.300291,89.1983,0.657256,79.8400
69,13.2105,0.286997,89.6523,0.683742,79.3400
70,13.1452,0.284795,89.5633,0.654654,80.4800
71,13.7546,0.276657,90.0285,0.668415,80.7200
72,13.4006,0.276507,89.9884,0.694373,79.6400
73,13.2140,0.268502,90.1999,0.700012,79.5600
74,13.0716,0.257082,90.6717,0.697529,79.8800
75,13.0246,0.258611,90.6450,0.709668,79.8600
76,13.1303,0.248337,91.0034,0.685315,80.3200
77,13.2813,0.240525,91.2171,0.681765,80.0600
78,13.3655,0.248431,91.0345,0.682570,80.8000
79,13.4417,0.235019,91.4864,0.715227,80.0000
80,13.5067,0.234541,91.5131,0.740057,79.5000
