epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,9.0944,1.922183,25.9178,1.662616,31.7600
2,8.8412,1.566199,36.7570,1.366707,45.4200
3,8.7772,1.261202,51.0125,1.068017,59.1200
4,8.8239,0.911044,67.6410,0.614200,80.3800
5,8.7973,0.547238,82.8507,0.370210,89.1200
6,8.8062,0.399494,87.6858,0.269098,92.0800
7,8.8281,0.329458,89.9567,0.232209,93.3400
8,8.8333,0.284200,91.2041,0.211653,93.8800
9,8.8033,0.259280,91.9799,0.189832,94.4400
10,8.7836,0.238422,92.6082,0.169081,95.1800
11,8.8540,0.220806,93.1909,0.167268,95.4200
12,8.8178,0.204946,93.6025,0.148263,95.5600
13,8.8016,0.195139,93.9667,0.149594,95.6800
14,8.8543,0.186102,94.2235,0.136381,95.9000
15,8.8355,0.176013,94.5549,0.147886,95.9600
16,8.7971,0.168241,94.7498,0.126504,96.4400
17,8.8122,0.164617,94.8281,0.118297,96.4600
18,8.8413,0.156945,95.2087,0.113635,96.4800
19,8.8006,0.150112,95.3252,0.110811,96.7200
20,8.7943,0.144796,95.5602,0.111296,96.8200
21,8.8611,0.140873,95.6403,0.110504,96.8200
22,8.8032,0.135473,95.7295,0.103936,96.8200
23,8.7963,0.132786,95.8552,0.105465,96.9800
24,8.8373,0.130870,95.8734,0.091917,97.3400
25,8.8530,0.123275,96.0865,0.099551,96.8000
26,8.7737,0.122244,96.1466,0.090310,97.3400
27,8.8641,0.116189,96.4052,0.086188,97.4400
28,8.8849,0.113575,96.3961,0.084518,97.5200
29,8.8078,0.111096,96.4962,0.087783,97.3800
30,8.8997,0.112173,96.5090,0.085793,97.3800
31,8.8671,0.110287,96.5326,0.078690,97.6200
32,8.8811,0.102175,96.7912,0.078860,97.7200
33,8.9014,0.101284,96.7621,0.078454,97.7400
34,8.8813,0.101968,96.7803,0.079725,97.8200
35,8.8814,0.095993,96.9916,0.074748,97.8800
36,8.8755,0.094619,96.9533,0.078661,97.7600
37,8.8978,0.092411,97.0808,0.072207,97.9600
38,8.8500,0.090011,97.1372,0.073299,97.8600
39,8.8089,0.088521,97.1664,0.073922,98.0600
40,8.8433,0.087134,97.2064,0.067249,98.0600
41,8.8239,0.084892,97.3412,0.074222,97.8200
42,8.8054,0.084612,97.2319,0.074283,97.9200
43,8.8477,0.082367,97.3576,0.074036,97.8800
44,8.7959,0.080395,97.3813,0.066146,98.3600
45,8.7963,0.077698,97.5215,0.074808,97.9400
46,8.8510,0.075288,97.6071,0.066162,98.0600
47,8.8512,0.074525,97.6544,0.069519,98.0400
48,8.8591,0.073387,97.6216,0.067199,98.2200
49,8.7952,0.073737,97.5998,0.066619,98.1800
50,8.8428,0.071141,97.7364,0.068961,98.0000
