epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,29.8239,1.927288,26.1200,1.702874,29.8200
2,29.6204,1.571040,36.3381,1.412439,41.6000
3,29.5505,1.303350,49.7123,0.996994,66.4000
4,29.5229,0.808497,73.2809,0.553111,82.3200
5,29.5593,0.541234,82.9163,0.410879,88.0200
6,29.5087,0.427847,86.7024,0.299438,90.9000
7,29.5372,0.353371,89.1044,0.252729,92.2400
8,29.5560,0.309561,90.5758,0.230026,92.7800
9,29.5171,0.280951,91.3534,0.200028,93.7400
10,29.5409,0.253132,92.2185,0.179773,94.6800
11,29.5153,0.238945,92.7029,0.179655,94.4400
12,29.5439,0.226653,92.9615,0.176592,94.6800
13,29.4993,0.211664,93.3840,0.171060,94.6600
14,29.5481,0.198193,93.7518,0.147980,95.5200
15,29.5759,0.190777,94.0559,0.149105,95.4400
16,29.5901,0.184594,94.2308,0.132080,96.1400
17,29.5334,0.176791,94.4511,0.138505,95.9000
18,29.5702,0.170183,94.6842,0.134262,96.0800
19,29.5032,0.161861,94.8864,0.131225,95.9400
20,29.5354,0.156856,95.1104,0.111013,96.5800
21,29.5231,0.151166,95.2597,0.106196,96.7400
22,29.5245,0.148861,95.3070,0.108384,96.8400
23,29.5280,0.141494,95.4618,0.111554,96.6200
24,29.5750,0.136656,95.7022,0.100216,96.9000
25,29.5066,0.135431,95.7441,0.096453,97.0200
26,29.5137,0.133257,95.7896,0.100442,96.8200
27,29.4823,0.125335,96.0318,0.093630,97.2600
28,29.5264,0.121375,96.0719,0.096081,96.9400
29,29.5289,0.119057,96.2030,0.088128,97.2600
30,29.5539,0.115396,96.3305,0.087081,97.4400
31,29.5495,0.114919,96.2522,0.098459,96.9400
32,29.5755,0.110410,96.5162,0.085687,97.5200
33,29.5541,0.108559,96.5235,0.080096,97.5000
34,29.5333,0.106947,96.6619,0.079138,97.5200
35,29.5408,0.105162,96.6710,0.081513,97.4800
36,29.5159,0.100400,96.8167,0.090663,97.2000
37,29.5060,0.098601,96.8805,0.082236,97.3600
38,29.5484,0.098199,96.8896,0.077177,97.6000
39,29.4953,0.095826,96.9114,0.082739,97.4600
40,29.5275,0.092740,96.9843,0.078451,97.8800
41,29.5225,0.090997,97.1300,0.081611,97.6800
42,29.5590,0.088812,97.1882,0.078223,97.6600
43,29.5409,0.088859,97.1409,0.074949,97.6800
44,29.5377,0.088151,97.2429,0.069842,97.9000
45,29.5389,0.085212,97.2993,0.072904,97.8000
46,29.5739,0.084229,97.2775,0.088825,97.2200
47,29.5478,0.081971,97.4177,0.072320,97.9000
48,29.5294,0.081730,97.4159,0.068401,97.9800
49,29.5827,0.079934,97.4304,0.071052,97.9200
50,29.5826,0.077717,97.5616,0.065973,98.0800
