epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.1253,1.887281,29.2796,1.469942,44.9200
2,4.8482,1.161639,59.4551,0.841826,71.9400
3,4.9143,0.816681,72.9276,0.631856,79.6000
4,4.8125,0.654235,78.3836,0.471532,84.7600
5,4.7411,0.521782,82.9291,0.370863,88.3200
6,4.9709,0.428785,86.2416,0.309765,90.2600
7,4.8194,0.377524,87.9881,0.265739,91.5600
8,4.8571,0.331074,89.5141,0.225526,92.8000
9,4.9085,0.301172,90.4957,0.205825,93.5600
10,4.8162,0.273430,91.4208,0.189824,93.9000
11,4.8201,0.255983,91.8834,0.175791,94.3200
12,4.8853,0.239036,92.5918,0.161398,94.6800
13,4.8512,0.221747,93.0416,0.157265,94.8400
14,4.9205,0.213390,93.1836,0.138689,95.7600
15,4.7443,0.200863,93.7136,0.138209,95.8200
16,4.8419,0.194088,93.8283,0.140472,95.7000
17,4.9803,0.183697,94.2490,0.119465,96.4000
18,4.7073,0.176231,94.4548,0.130086,95.7400
19,4.8336,0.172153,94.5440,0.120880,96.4000
20,4.7859,0.162032,94.9155,0.111748,96.5600
21,4.8121,0.158738,94.9264,0.118213,96.3000
22,4.9947,0.153382,95.1340,0.104893,96.6600
23,4.8491,0.145899,95.3635,0.104269,96.6800
24,4.8200,0.144985,95.3817,0.104615,96.7200
25,4.9289,0.141637,95.4728,0.102574,96.7400
26,4.7607,0.135027,95.6895,0.096704,96.9800
27,4.8934,0.132326,95.8370,0.098735,96.9000
28,4.8889,0.128862,95.9207,0.099496,96.8600
29,4.8051,0.126374,96.0045,0.090567,97.1200
30,4.8309,0.121375,96.1520,0.093702,97.2400
31,4.8213,0.120043,96.1684,0.082402,97.3400
32,4.7698,0.117577,96.1957,0.090302,97.1600
33,4.8450,0.110727,96.4598,0.086656,97.4400
34,4.6765,0.113126,96.3578,0.083715,97.3800
35,4.8312,0.105962,96.5691,0.081730,97.5800
36,4.7670,0.104539,96.6237,0.083965,97.2800
37,4.8672,0.104585,96.6146,0.078542,97.6400
38,5.0011,0.101826,96.7220,0.077417,97.3800
39,4.7229,0.099320,96.7621,0.090157,97.2800
40,4.7619,0.099663,96.7967,0.076899,97.4400
41,5.0274,0.096150,96.8677,0.077766,97.5200
42,5.0108,0.095479,96.9788,0.073112,97.7000
43,4.8125,0.089942,97.0262,0.071193,97.7800
44,4.8020,0.090431,97.0571,0.070783,97.8200
45,4.8532,0.087693,97.0935,0.069470,97.9800
46,4.9571,0.087282,97.2465,0.068396,97.8600
47,4.9576,0.088136,97.0753,0.065625,98.0800
48,4.8610,0.084586,97.2447,0.065652,97.9200
49,4.9072,0.082761,97.3376,0.070751,97.8600
50,4.7459,0.082301,97.3649,0.063113,98.1000
