epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,11.7351,1.132130,59.8139,0.368685,88.7200
2,10.7408,0.302110,90.6159,0.207298,93.3600
3,11.0168,0.208627,93.4623,0.144290,95.6000
4,10.8915,0.162943,94.8809,0.130123,95.8600
5,11.0505,0.133135,95.8333,0.095917,97.2400
6,10.8618,0.114569,96.4379,0.092016,97.1400
7,11.2014,0.102671,96.7657,0.090366,97.2600
8,10.8788,0.089633,97.1718,0.074365,97.7000
9,11.2100,0.079648,97.4778,0.071814,97.6800
10,10.7024,0.073570,97.6453,0.073417,97.7000
11,10.7810,0.067400,97.8639,0.056749,97.9800
12,10.8560,0.061371,98.0678,0.061309,98.0600
13,11.1749,0.057601,98.1716,0.063039,98.0000
14,10.7478,0.054585,98.2481,0.061079,98.1800
15,10.8555,0.048884,98.4065,0.055489,98.4000
16,12.1466,0.047324,98.4703,0.051775,98.4800
17,12.3803,0.041424,98.6633,0.059624,98.1800
18,12.1587,0.040339,98.6615,0.061657,97.8000
19,12.2786,0.038365,98.7416,0.064065,98.1400
20,12.1370,0.034650,98.8746,0.045666,98.5200
21,12.0711,0.034110,98.8218,0.044604,98.6200
22,12.0644,0.030542,99.0002,0.046321,98.5600
23,12.2566,0.031531,98.9729,0.049074,98.4000
24,12.2581,0.028408,99.0785,0.056723,98.2200
25,12.2360,0.028243,99.0676,0.048691,98.4400
26,12.4318,0.026784,99.0822,0.055499,98.4400
27,12.0872,0.025046,99.1568,0.046576,98.6200
28,12.0879,0.022070,99.2825,0.045977,98.7400
29,12.2826,0.022801,99.2388,0.047567,98.5600
30,12.1084,0.021534,99.2570,0.046728,98.6200
31,11.9943,0.018995,99.3936,0.047028,98.6800
32,12.1491,0.019333,99.3663,0.049872,98.5400
33,12.2107,0.018559,99.4100,0.049108,98.8200
34,12.0680,0.019215,99.3681,0.048450,98.6600
35,12.2625,0.017329,99.4063,0.041559,98.5400
36,12.2380,0.016793,99.4755,0.044951,98.8400
37,12.4141,0.015673,99.4737,0.037519,98.8600
38,11.9149,0.017084,99.4154,0.048010,98.5400
39,12.1737,0.014754,99.5101,0.048310,98.6200
40,11.9796,0.013736,99.5229,0.049087,98.5600
41,12.1534,0.013035,99.5884,0.050500,98.6000
42,12.3085,0.014375,99.5119,0.054815,98.5600
43,12.0225,0.015408,99.4555,0.044786,98.7600
44,11.9337,0.011276,99.6176,0.054962,98.5800
45,12.0834,0.012910,99.6030,0.054343,98.5200
46,12.2450,0.012226,99.5903,0.048497,98.7400
47,12.2305,0.013038,99.5702,0.040243,98.8000
48,11.9742,0.010850,99.6540,0.041695,98.8200
49,12.2299,0.010928,99.6303,0.052613,98.5600
50,12.1999,0.011759,99.5975,0.069739,98.1600
