epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,8.4503,2.119879,19.3843,2.030201,22.8800
2,8.1632,1.979576,25.1269,1.942092,28.1400
3,8.1968,1.876161,29.6252,1.837473,33.0600
4,8.1882,1.817066,31.7419,1.871134,32.7800
5,8.1357,1.775204,33.3890,1.754928,36.4400
6,8.1886,1.735637,34.7445,1.694108,37.6600
7,8.1897,1.695287,36.1512,1.656873,39.1400
8,8.1482,1.669631,37.1261,1.613183,40.3400
9,8.1739,1.649404,37.7159,1.618684,40.8600
10,8.1620,1.628657,38.5483,1.604639,41.4800
11,8.1583,1.613354,39.1293,1.561594,43.2400
12,8.1653,1.593989,39.7369,1.536173,43.1000
13,8.1267,1.579426,40.6094,1.527612,43.7200
14,8.1297,1.563141,41.1592,1.500094,44.9000
15,8.1430,1.545895,41.9160,1.484480,45.7600
16,8.1265,1.529272,42.6749,1.469246,46.0400
17,8.1249,1.517037,43.4028,1.457720,46.8600
18,8.1411,1.500073,44.0394,1.440946,47.3200
19,8.1514,1.490069,44.2731,1.442982,47.0800
20,8.1454,1.480604,44.9987,1.417154,48.3200
21,8.1391,1.463223,45.5885,1.420245,48.6200
22,8.1651,1.461287,45.6397,1.407129,48.5200
23,8.1465,1.453579,46.1249,1.403481,49.5800
24,8.1489,1.438703,46.9329,1.396552,49.8800
25,8.1657,1.429530,47.1710,1.381408,50.4400
26,8.1501,1.419900,47.5183,1.402076,50.2600
27,8.1051,1.414102,47.8699,1.365051,51.4800
28,8.1293,1.403082,48.5199,1.360319,51.2400
29,8.1345,1.399526,48.3396,1.363580,51.3400
30,8.1670,1.391082,48.8649,1.338613,52.2400
31,8.2167,1.381869,49.2343,1.329029,52.7400
32,8.1264,1.380961,49.1453,1.337857,51.9200
33,8.1755,1.372553,49.6572,1.322630,53.2000
34,8.2049,1.366499,49.9399,1.315986,53.3800
35,8.1313,1.357362,50.2493,1.315570,52.9800
36,8.1559,1.354781,50.6121,1.296018,53.9200
37,8.1678,1.348801,50.7301,1.304938,53.4200
38,8.1293,1.344519,50.8592,1.288218,53.9600
39,8.1480,1.335200,51.2954,1.292649,54.4600
40,8.1457,1.330905,51.4868,1.294403,54.5000
