epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,4.5422,2.120014,19.7605,2.005036,25.2200
2,4.5009,1.930713,27.5352,1.902495,28.7400
3,4.6019,1.853625,30.3641,1.838485,31.8000
4,4.3756,1.812273,32.2783,1.812030,34.3200
5,4.3751,1.765542,34.1480,1.770249,35.2000
6,4.5619,1.725575,35.6103,1.719104,37.3600
7,4.4091,1.694127,37.0771,1.715440,37.9400
8,4.2973,1.663803,38.2857,1.636469,40.2600
9,4.5567,1.637169,39.1716,1.658699,41.2800
10,4.5039,1.613689,40.3000,1.599643,42.3800
11,4.4769,1.597522,40.8965,1.587799,42.8800
12,4.6510,1.579621,41.7245,1.567299,43.7400
13,4.3934,1.560180,42.5548,1.544062,44.6200
14,4.4248,1.547059,43.0533,1.528779,44.9400
15,4.5699,1.527601,43.6098,1.552876,44.5400
16,4.4553,1.512897,44.4289,1.533195,44.8800
17,4.5922,1.498457,45.0254,1.521667,44.9600
18,4.6404,1.487839,45.3548,1.486401,46.5000
19,4.4613,1.472329,45.9780,1.468809,47.2000
20,4.4963,1.456612,46.7726,1.455131,47.9200
21,4.4348,1.449016,46.8082,1.453559,47.5200
22,4.4417,1.437543,47.2868,1.439255,48.4600
23,4.4607,1.422056,47.9189,1.415604,48.2400
24,4.5441,1.417622,48.1637,1.409952,48.7000
25,4.4498,1.405229,48.4575,1.407255,49.9600
26,4.5934,1.399788,48.5421,1.392778,50.0400
27,4.5259,1.386949,49.3835,1.388141,49.7400
28,4.4763,1.373796,49.8731,1.369584,51.0400
29,4.4634,1.363803,50.0712,1.349470,50.9800
30,4.5547,1.361332,50.2270,1.345102,51.8000
31,4.3677,1.348888,50.8324,1.344987,51.7800
32,4.5262,1.338867,51.1262,1.335868,51.8200
33,4.3871,1.333143,51.3332,1.322978,52.3200
34,4.3523,1.320979,51.8786,1.305352,53.2400
35,4.6392,1.316469,52.0878,1.321670,52.9800
36,4.4850,1.311536,52.3193,1.272326,53.9600
37,4.4259,1.295798,53.0093,1.298688,53.5200
38,4.5930,1.294966,53.0293,1.279388,53.6000
39,4.4570,1.288584,53.2430,1.239485,55.3000
40,4.4353,1.278506,53.7304,1.252870,55.3800
41,4.6231,1.272095,53.8105,1.240164,55.3200
42,4.4727,1.266067,54.1756,1.250432,54.8800
43,4.3866,1.258499,54.3937,1.266033,54.2000
44,4.5789,1.257027,54.4783,1.250736,55.3800
45,4.3621,1.244101,54.9301,1.242346,55.7600
46,4.4719,1.246010,54.8233,1.230834,55.8600
47,4.5407,1.235774,55.1460,1.206368,56.7400
48,4.5947,1.231266,55.3040,1.198515,56.9400
49,4.6077,1.228499,55.5889,1.224104,56.1400
50,4.5454,1.219188,56.0764,1.198169,57.5800
51,4.5243,1.215351,55.9273,1.213527,56.9600
52,4.4900,1.207037,56.2455,1.196645,56.8400
53,4.6158,1.201005,56.4481,1.182430,57.6600
54,4.5733,1.192012,56.9533,1.157702,58.5600
55,4.4768,1.193805,56.8332,1.167469,58.2000
56,4.5953,1.189559,56.9244,1.144140,59.2000
57,4.6318,1.180504,57.1759,1.170077,58.6200
58,4.6895,1.176594,57.3629,1.179940,58.0200
59,4.6904,1.171372,57.7680,1.142413,59.3600
60,4.5783,1.165899,57.9460,1.118755,60.1200
61,4.6836,1.159007,58.2732,1.138069,59.1800
62,4.5021,1.150989,58.5782,1.131927,59.3200
63,4.4689,1.151052,58.3400,1.129862,60.0600
64,4.5359,1.148716,58.3578,1.107385,60.2000
65,4.5159,1.143210,58.6961,1.124851,59.9000
66,4.4175,1.138619,58.7429,1.119472,59.9200
67,4.6043,1.130037,59.1969,1.115064,60.2600
68,4.4592,1.126219,59.3327,1.102957,60.6000
69,4.4968,1.121135,59.5642,1.103779,60.5600
70,4.5314,1.121061,59.4395,1.086876,61.1000
71,4.4987,1.114410,59.7356,1.077380,61.7400
72,4.5086,1.108227,59.9938,1.087203,61.0800
73,4.6266,1.102043,60.1451,1.079302,61.7000
74,4.4480,1.100142,60.2408,1.085611,60.9400
75,4.5557,1.093619,60.4768,1.062339,61.8800
76,4.5722,1.090505,60.4545,1.044425,62.5800
77,4.4140,1.085641,60.8774,1.071270,61.8600
78,4.4024,1.083217,60.6504,1.060378,62.3600
79,4.6076,1.083930,60.8819,1.071198,62.2000
80,4.4086,1.073126,61.3426,1.039291,62.6600
