epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,4.0981,2.173897,17.0406,2.079266,20.3600
2,3.8504,2.051448,21.5879,2.013709,24.7000
3,3.7930,1.991738,24.4925,1.964295,27.7400
4,3.8528,1.941934,26.5402,1.909923,29.4800
5,3.7782,1.897004,28.4967,1.872239,30.2600
6,3.8130,1.868614,29.6630,1.854339,31.6400
7,3.8400,1.845108,30.6335,1.841214,32.9200
8,3.8698,1.826924,31.4592,1.794858,34.3600
9,3.7672,1.802193,32.3028,1.778492,35.3400
10,3.7945,1.782537,33.2287,1.746520,36.6400
11,3.8682,1.773059,33.6360,1.747809,35.9600
12,3.7688,1.761308,33.9387,1.733172,36.8000
13,3.7527,1.746870,34.7311,1.720284,36.4200
14,3.8091,1.738800,34.9493,1.680294,37.7200
15,3.8452,1.728423,35.4412,1.683069,37.3200
16,3.7776,1.716733,35.7461,1.668817,38.1800
17,3.7912,1.703997,36.1311,1.640429,39.5400
18,3.8376,1.693539,36.7299,1.635794,39.3600
19,3.8421,1.682311,37.5334,1.633064,39.5200
20,3.8241,1.670017,37.9162,1.619344,40.5800
21,3.7991,1.661909,38.1165,1.603969,41.2200
22,3.8253,1.655074,38.3436,1.591764,41.2800
23,3.7992,1.651791,38.3948,1.587172,41.6400
24,3.8044,1.640583,39.1315,1.576418,42.1800
25,3.8863,1.639305,39.0469,1.579740,41.3800
26,3.7799,1.629528,39.5010,1.571826,42.6400
27,3.8036,1.619508,40.2199,1.572102,41.9600
28,3.7713,1.617479,40.1197,1.557011,42.7400
29,3.8349,1.609206,40.4759,1.557658,42.9400
30,3.7844,1.606185,40.5938,1.553146,43.6400
31,3.7794,1.600192,40.5337,1.551898,43.2400
32,3.8521,1.594085,40.9744,1.538445,43.7000
33,3.8424,1.587987,41.2660,1.545684,43.6000
34,3.7920,1.584587,41.3039,1.565641,42.7000
35,3.8451,1.585491,41.2816,1.548480,43.8600
36,3.8662,1.577313,41.7624,1.520720,44.4600
37,3.7720,1.574117,41.7357,1.511408,44.5400
38,3.8025,1.570884,41.5776,1.503519,45.1200
39,3.8186,1.567127,41.9493,1.514994,44.3200
40,3.8936,1.558810,42.2431,1.502210,45.1800
41,3.7808,1.560088,42.2520,1.525634,44.1600
42,3.7552,1.555795,42.1897,1.518456,44.6600
43,3.9003,1.551882,42.4880,1.504699,45.1200
44,3.8097,1.548964,42.5904,1.477202,46.2600
45,3.8407,1.543852,42.8308,1.478465,45.9600
46,3.8182,1.542059,42.8975,1.491509,46.0000
47,3.8783,1.538866,43.0956,1.472171,46.6000
48,3.7315,1.533498,43.3872,1.472082,46.7000
49,3.8009,1.532544,43.3471,1.476909,46.4400
50,3.9280,1.533157,43.2893,1.478157,46.0000
51,3.7858,1.527874,43.5230,1.472112,46.6600
52,3.8274,1.523352,43.6587,1.462872,46.3400
53,3.8203,1.521232,43.7522,1.462393,46.7800
54,3.8481,1.521179,43.6276,1.455791,46.7200
55,3.7752,1.513181,44.2553,1.444420,47.3000
56,3.8166,1.513559,44.1039,1.466819,46.4400
57,3.8296,1.511070,44.1818,1.447622,47.2400
58,3.8261,1.507431,44.1707,1.462447,46.8400
59,3.7829,1.507751,44.3398,1.462130,46.9200
60,3.7625,1.503566,44.3621,1.431461,47.9000
61,3.8360,1.504080,44.4177,1.450000,47.7800
62,3.7998,1.495946,44.6025,1.440339,47.8000
63,3.8130,1.495683,44.7093,1.425977,47.6200
64,3.8054,1.493988,44.5646,1.435197,47.8400
65,3.8242,1.494743,44.7249,1.426742,48.4400
66,3.8041,1.487292,45.0988,1.449982,47.5400
67,3.8135,1.489715,45.2791,1.429128,48.1400
68,3.8791,1.483419,45.1433,1.415803,48.7200
69,3.7442,1.482421,45.2813,1.404610,48.6400
70,3.7442,1.484809,45.1745,1.440033,48.1000
71,3.8601,1.480796,45.6130,1.441912,47.6400
72,3.8604,1.477527,45.2969,1.436328,47.9600
73,3.8050,1.480905,45.5262,1.415995,48.5400
74,3.8014,1.470439,45.8155,1.411427,49.1600
75,3.8884,1.477607,45.7154,1.411991,48.7400
76,3.8666,1.469100,45.8511,1.412561,48.8000
77,3.7735,1.471977,45.8823,1.417063,48.9600
78,3.8361,1.465338,46.1717,1.408186,48.3600
79,3.8582,1.464655,46.0470,1.397036,49.6200
80,3.8176,1.465463,45.9046,1.432794,48.2400
