epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
118,11.8792,0.133210,95.1367,0.720253,81.7000
119,11.9596,0.135005,95.1233,0.755727,81.0400
120,11.6586,0.129617,95.3615,0.763891,81.9400
121,11.3116,0.133877,95.1211,0.768401,81.4200
122,11.5700,0.128389,95.3726,0.797729,81.6400
123,11.4259,0.124920,95.5440,0.801043,80.8000
124,11.3817,0.128639,95.5551,0.747925,81.9200
125,11.4983,0.123213,95.5774,0.763343,81.9000
126,11.6440,0.124291,95.5084,0.742027,82.1200
127,11.3828,0.125130,95.4906,0.765851,81.5600
128,11.4685,0.123216,95.6441,0.783411,81.5800
129,11.4886,0.119566,95.7020,0.748648,81.9800
130,11.5977,0.119814,95.6241,0.736635,81.9000
131,11.6119,0.120893,95.7042,0.802028,81.6400
132,11.4585,0.118035,95.8066,0.777153,81.0200
133,11.7363,0.116474,95.8689,0.801036,81.7800
134,11.3895,0.115383,95.8734,0.776459,81.2800
135,11.4369,0.117840,95.7465,0.838240,81.1800
136,11.5392,0.118237,95.7955,0.784407,81.4200
137,11.5690,0.104835,96.3364,0.783031,81.3200
138,11.4416,0.112611,95.9357,0.761472,81.6400
139,11.5939,0.111075,96.1583,0.732853,81.9000
140,11.6231,0.111039,96.0515,0.739158,81.7400
