epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,26.5951,2.108415,21.0482,1.906993,27.0600
2,23.0785,1.837083,29.4526,1.716748,32.0800
3,22.7938,1.704085,32.2480,1.601540,33.2400
4,22.1360,1.615097,34.6482,1.515306,36.6200
5,22.2923,1.505199,39.4376,1.386184,45.1200
6,22.9818,1.394075,45.8060,1.246561,51.3600
7,23.3153,1.263166,52.3091,1.063967,60.0200
8,23.8089,1.093443,60.6097,0.931313,65.9600
9,22.5596,0.981971,65.2735,0.820430,70.8000
10,22.2838,0.874320,69.2763,0.688097,75.1400
11,21.8553,0.756688,73.9146,0.570043,81.0000
12,22.0034,0.655356,78.2452,0.475395,84.5000
13,22.5835,0.565680,81.5268,0.399169,87.1800
14,23.5249,0.507931,83.5318,0.353148,88.7600
15,22.0246,0.467103,84.9468,0.320705,89.8400
16,23.3629,0.437959,86.0158,0.296526,90.7600
17,22.4813,0.414187,86.6805,0.283503,91.0200
18,23.3430,0.393851,87.4581,0.266764,91.7600
19,22.2494,0.379059,87.9225,0.254123,92.1000
20,23.5159,0.360746,88.5453,0.243417,92.5400
21,22.5302,0.349713,88.9478,0.235679,92.7600
22,22.9236,0.337742,89.2665,0.226400,93.1000
23,22.5941,0.324069,89.7053,0.216999,93.1800
24,22.4401,0.315482,89.9985,0.212411,93.5400
25,23.2552,0.308863,90.2480,0.210087,93.5200
26,23.6552,0.297523,90.5795,0.201979,93.7200
27,23.1003,0.292102,90.8490,0.199873,93.8400
28,23.6191,0.282736,91.0930,0.186472,94.1200
29,22.3246,0.275000,91.2952,0.183093,94.1400
30,23.6209,0.266565,91.5319,0.174713,94.4800
31,23.6395,0.262068,91.7304,0.168659,94.9600
32,28.2210,0.258225,91.6812,0.168107,94.8800
33,27.7366,0.252574,92.0473,0.164044,94.8400
34,26.7645,0.246375,92.2385,0.158030,95.1000
35,22.6613,0.244931,92.2330,0.156077,95.1400
36,22.4523,0.238768,92.4079,0.155958,95.1200
37,23.2386,0.233985,92.5845,0.149870,95.2800
38,22.9627,0.233618,92.6919,0.146914,95.4000
39,22.5308,0.228065,92.8595,0.149228,95.3000
40,22.0625,0.224913,92.8431,0.145167,95.4000
41,21.5193,0.216398,93.1072,0.145962,95.5400
42,21.8213,0.218031,93.1946,0.142928,95.6600
43,21.8596,0.217073,93.2164,0.138293,95.5000
44,22.5083,0.208850,93.4532,0.144735,95.5200
45,23.0821,0.209044,93.4040,0.135216,95.6600
46,23.2452,0.208176,93.4495,0.134760,95.7600
47,23.4418,0.206500,93.5806,0.133572,95.7200
48,22.2744,0.201316,93.6171,0.138821,95.7000
49,21.6387,0.199937,93.7281,0.128569,95.7600
50,21.4991,0.196178,93.8065,0.130961,95.8600
