epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,5.4134,2.127243,18.6921,2.048050,22.3000
2,5.2037,1.998725,24.2410,1.972418,26.3000
3,5.2602,1.924124,27.1323,1.882267,30.4800
4,5.1270,1.842161,29.9501,1.802316,32.1600
5,5.2493,1.783453,31.5972,1.770393,34.5400
6,5.1299,1.744924,33.0484,1.710795,36.2800
7,5.1927,1.717715,34.3839,1.692825,36.6600
8,5.2839,1.694285,35.4634,1.648366,39.1800
9,5.1808,1.671559,36.6876,1.637958,39.2200
10,5.2878,1.650585,37.6736,1.638153,39.7000
11,5.3887,1.630906,38.0030,1.599682,40.9600
12,5.2864,1.619493,38.9490,1.596474,41.0400
13,5.4671,1.604181,39.1894,1.581405,42.0800
14,5.1934,1.591465,39.8816,1.577505,41.9600
15,5.2151,1.580068,40.4380,1.536918,43.1200
16,5.1135,1.562013,41.3217,1.530574,43.5800
17,5.2135,1.552401,41.8113,1.501777,44.2400
18,5.2412,1.537133,42.2654,1.457907,46.6200
19,5.1051,1.522019,42.8641,1.468870,45.9800
20,5.2365,1.507783,43.5207,1.448209,46.6600
21,5.0806,1.490279,44.2419,1.455863,46.9600
22,5.1859,1.480384,44.7917,1.406901,48.4000
23,5.2657,1.467021,45.7154,1.395710,48.4600
24,5.1591,1.453343,46.1338,1.398922,49.0600
25,5.2048,1.444516,46.3675,1.393357,49.6800
26,5.1854,1.435310,46.4922,1.367788,50.4000
27,5.0707,1.424911,47.1911,1.355921,50.6000
28,5.2060,1.420700,47.4381,1.374488,50.1400
29,5.2045,1.409488,47.9211,1.349868,51.0400
30,5.0832,1.398540,48.5288,1.352547,51.6400
31,5.1788,1.388205,49.1653,1.335110,51.9800
32,5.2803,1.373953,49.1542,1.352427,51.8200
33,5.3181,1.367475,49.6305,1.320596,52.6800
34,5.2021,1.355956,50.0356,1.318141,52.5800
35,5.2148,1.356039,50.1758,1.297566,53.2400
36,5.1915,1.340792,50.7323,1.319301,52.4200
37,5.1392,1.337245,50.9192,1.288960,53.4800
38,5.2991,1.331337,51.3488,1.296358,53.5400
39,5.2456,1.321574,51.4935,1.271580,54.5600
40,5.1670,1.320006,51.7272,1.278809,53.5800
41,5.2756,1.312172,51.9030,1.276771,54.0400
42,5.1518,1.303076,52.4662,1.292095,53.8400
43,5.2607,1.296164,52.6064,1.268267,54.5800
44,5.0501,1.300049,52.5218,1.273091,54.0400
45,5.2767,1.287771,52.7199,1.272671,54.8200
46,5.2291,1.284302,53.2051,1.256277,55.4400
47,5.1293,1.278363,53.2830,1.273551,54.9800
48,5.2574,1.273426,53.6681,1.237470,55.3600
49,5.1265,1.273890,53.5613,1.241683,56.0400
50,5.2421,1.262193,53.9263,1.239032,55.6200
51,5.1664,1.258221,54.2423,1.235773,55.9000
52,5.1591,1.254334,53.9819,1.219704,55.8600
53,5.3070,1.251285,54.4516,1.224472,56.6800
54,5.1196,1.248201,54.6697,1.250744,55.9400
55,5.2078,1.241685,54.7921,1.226641,56.5600
56,5.2372,1.238112,55.0459,1.223467,56.6800
57,5.1285,1.231760,55.1794,1.217732,57.2000
58,5.2837,1.224458,55.4153,1.205164,57.1800
59,5.2182,1.223438,55.3886,1.202336,57.2200
60,5.1024,1.219489,55.7114,1.211736,57.2000
61,5.1771,1.216637,55.7737,1.191304,57.8000
62,5.1535,1.211816,56.1276,1.204990,57.3600
63,5.2656,1.211897,56.0386,1.194884,57.6200
64,5.0999,1.202377,56.3546,1.180058,58.4800
65,5.2184,1.197126,56.3813,1.164296,58.3000
66,5.1647,1.199420,56.6217,1.183476,57.9800
67,5.0872,1.192151,57.0023,1.181427,58.5800
68,5.3945,1.191699,57.0580,1.168491,59.1200
69,5.1365,1.181594,57.2316,1.164918,58.7800
70,5.2061,1.182799,57.2182,1.151707,59.1400
71,5.1888,1.179420,57.5810,1.161188,58.6200
72,5.2616,1.172525,57.7480,1.160715,59.2400
73,5.3489,1.173778,57.4653,1.157273,59.4400
74,5.1992,1.169866,57.6812,1.134078,60.0800
75,5.0449,1.164761,57.5832,1.123260,60.3800
76,5.2688,1.162475,57.9015,1.144276,60.2200
77,5.1168,1.158002,58.1375,1.132014,60.2400
78,5.3726,1.151296,58.2999,1.128032,60.5200
79,5.0593,1.151784,58.4268,1.124041,60.7000
80,5.2405,1.147788,58.6717,1.126988,60.8800
