epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,24.0766,1.976019,24.6831,1.706520,31.2400
2,23.8308,1.544366,39.6252,1.341158,47.0200
3,23.8407,1.162405,57.0149,0.953141,64.5800
4,23.8530,0.846258,70.1377,0.651642,77.4400
5,23.8290,0.631347,79.0720,0.453006,85.2600
6,23.8691,0.490747,84.2202,0.389019,87.7800
7,23.8204,0.409742,87.0429,0.322068,90.3800
8,23.8314,0.353896,88.8476,0.281458,91.4000
9,23.8797,0.313476,90.0550,0.232299,93.0200
10,23.8794,0.291236,90.8071,0.214841,93.4000
11,23.8969,0.270400,91.4518,0.218982,93.2800
12,23.8628,0.254364,91.9854,0.195365,93.8200
13,23.8521,0.239139,92.4734,0.175745,94.7000
14,23.8851,0.232786,92.6428,0.199517,94.1400
15,23.8876,0.221035,93.0471,0.175877,94.4400
16,23.8561,0.213257,93.3457,0.175004,94.5200
17,23.8294,0.201967,93.6225,0.165146,94.9600
18,23.8566,0.200334,93.6808,0.146767,95.5800
19,23.8479,0.188015,94.0632,0.152012,95.1600
20,23.8188,0.185009,94.1525,0.138505,95.8000
21,23.8304,0.179491,94.3473,0.131643,95.9800
22,23.8425,0.172075,94.5039,0.127260,95.9400
23,23.8338,0.167485,94.6405,0.137239,95.7600
24,23.8504,0.161857,94.8864,0.127396,95.9600
25,23.8368,0.157793,94.9829,0.124080,96.0800
26,23.8360,0.151592,95.1541,0.117357,96.3400
27,23.8444,0.150394,95.1978,0.107977,96.5600
28,23.8279,0.145278,95.3853,0.107983,96.5800
29,23.8389,0.140039,95.5857,0.113032,96.5000
30,23.8142,0.138400,95.5401,0.108306,96.5200
31,23.8602,0.135640,95.7077,0.099659,96.8600
32,23.8215,0.132913,95.7441,0.104998,96.7200
33,23.8110,0.128355,95.9626,0.097222,97.1600
34,23.8118,0.127154,95.9007,0.108208,96.9000
35,23.8262,0.123595,96.1101,0.096866,96.9200
36,23.8546,0.118489,96.1994,0.090057,97.3600
37,23.8335,0.118913,96.2613,0.087853,97.2800
38,23.8296,0.115582,96.3141,0.085495,97.4400
39,23.8329,0.112271,96.4070,0.087822,97.4200
40,23.8130,0.113494,96.3159,0.096048,97.2400
41,23.8061,0.106981,96.5345,0.085336,97.3600
42,23.8522,0.105827,96.5800,0.084045,97.5800
43,23.8400,0.105351,96.6000,0.074177,97.7600
44,23.8922,0.102474,96.7038,0.086330,97.4000
45,23.8823,0.099889,96.7330,0.083118,97.5200
46,184.4452,0.099747,96.7767,0.092946,97.1800
47,23.9011,0.099593,96.7657,0.082299,97.6400
48,23.9538,0.095253,96.9515,0.074551,97.7800
49,23.9353,0.095336,96.9442,0.075182,97.8800
50,23.9323,0.092479,97.0444,0.089467,97.2200
