epoch,epoch_time_sec,train_loss,train_acc,val_loss,val_acc
1,10.4583,0.854832,71.0428,0.283186,91.9000
2,10.0835,0.262455,91.8743,0.205428,94.0400
3,9.6709,0.180025,94.5094,0.143537,95.9800
4,10.1360,0.144048,95.5438,0.093136,97.4400
5,9.9768,0.118487,96.3578,0.094922,97.0600
6,10.0784,0.104620,96.7493,0.077899,97.5600
7,10.3007,0.090740,97.1773,0.065166,98.0200
8,10.2052,0.080192,97.4851,0.067674,97.9000
9,10.3378,0.075449,97.6344,0.058860,98.0400
10,10.2380,0.068274,97.8238,0.059248,98.1600
11,10.1589,0.064002,97.9822,0.054077,98.1800
12,9.7299,0.057355,98.1771,0.058474,98.1200
13,10.2908,0.054692,98.2681,0.060943,98.1200
14,10.0118,0.052850,98.2645,0.056979,98.2200
15,9.9736,0.048314,98.4812,0.054474,98.3000
16,9.4303,0.044262,98.5814,0.049583,98.4000
17,9.9786,0.042451,98.5978,0.061995,98.0600
18,9.9148,0.038405,98.7525,0.050696,98.4000
19,10.1434,0.038412,98.7617,0.045572,98.6400
20,9.7232,0.037668,98.6742,0.055514,98.2800
21,10.2593,0.035009,98.8181,0.044731,98.5800
22,9.7950,0.030728,98.9784,0.048800,98.5400
23,9.8019,0.033234,98.8545,0.048091,98.5200
24,9.7068,0.028608,99.0949,0.050924,98.5200
25,9.7457,0.027221,99.0967,0.047737,98.5800
26,9.9835,0.027808,99.0840,0.052251,98.3400
27,10.0759,0.026179,99.1459,0.053272,98.4600
28,9.8975,0.024129,99.1805,0.050405,98.4600
29,10.0247,0.025029,99.1605,0.045468,98.6600
30,9.5058,0.024198,99.1750,0.043619,98.8200
31,9.8786,0.019615,99.3043,0.049076,98.6600
32,9.6342,0.023558,99.2115,0.045491,98.6800
33,9.4886,0.020818,99.2716,0.052519,98.4600
34,9.8502,0.019345,99.3462,0.055494,98.5400
35,9.8364,0.019889,99.3080,0.043299,98.8000
36,9.7626,0.018693,99.3608,0.055613,98.4400
37,10.1123,0.019005,99.3535,0.054085,98.3000
38,9.5419,0.016462,99.4373,0.045327,98.8800
39,10.4737,0.016184,99.4537,0.051540,98.6200
40,10.0945,0.017492,99.4209,0.063114,98.3600
41,9.9282,0.016547,99.4318,0.060314,98.4600
42,10.0300,0.016378,99.4537,0.046583,98.6200
43,9.8121,0.014407,99.4901,0.042916,98.8600
44,10.1314,0.014565,99.5465,0.056232,98.3000
45,9.9037,0.014907,99.4937,0.048464,98.7800
46,9.7383,0.014382,99.4701,0.061610,98.3400
47,9.9018,0.014145,99.5356,0.061548,98.5600
48,9.8362,0.016124,99.4373,0.044082,98.6800
49,9.9031,0.014161,99.5065,0.053396,98.5600
50,9.8566,0.012273,99.5775,0.052886,98.6400
